upgrade_id,building_id,electricity_kwh,month,day,hour
0,4,4.82,6,15,17
0,4,4.402000000000001,6,15,18
0,4,3.644,6,15,19
0,4,3.298,6,15,20
0,4,2.408,6,15,21
0,4,2.005,6,15,22
0,4,1.723,6,15,23
0,4,1.516,6,16,0
0,4,1.434,6,16,1
0,4,1.2699999999999998,6,16,2
0,4,1.141,6,16,3
0,4,1.0510000000000002,6,16,4
0,4,0.973,6,16,5
0,4,0.92,6,16,6
0,4,1.135,6,16,7
0,4,1.916,6,16,8
0,4,2.06,6,16,9
0,4,2.8110000000000004,6,16,10
0,4,3.569,6,16,11
0,4,4.042,6,16,12
0,4,4.386000000000001,6,16,13
0,4,4.665,6,16,14
0,4,4.751,6,16,15
0,4,4.8580000000000005,6,16,16
0,4,4.832,6,16,17
0,4,4.431,6,16,18
0,4,4.092,6,16,19
0,4,2.901,6,16,20
0,4,2.367,6,16,21
0,4,1.934,6,16,22
0,4,1.61,6,16,23
0,4,1.359,6,17,0
0,4,1.226,6,17,1
0,4,1.0259999999999998,6,17,2
0,4,0.857,6,17,3
0,4,0.725,6,17,4
0,4,0.609,6,17,5
0,4,0.534,6,17,6
0,4,1.114,6,17,7
0,4,1.106,6,17,8
0,4,1.729,6,17,9
0,4,2.375,6,17,10
0,4,2.817,6,17,11
0,4,3.122,6,17,12
0,4,3.391,6,17,13
0,4,3.684,6,17,14
0,4,4.091,6,17,15
0,4,4.3580000000000005,6,17,16
0,4,4.305,6,17,17
0,4,4.474,6,17,18
0,4,3.479,6,17,19
0,4,2.77,6,17,20
0,4,2.187,6,17,21
0,4,1.713,6,17,22
0,4,1.366,6,17,23
0,4,1.107,6,18,0
0,4,0.974,6,18,1
0,4,0.7909999999999999,6,18,2
0,4,0.648,6,18,3
0,4,0.544,6,18,4
0,4,0.4579999999999999,6,18,5
0,4,0.7949999999999999,6,18,6
0,4,0.546,6,18,7
0,4,0.839,6,18,8
0,4,1.387,6,18,9
0,4,2.056,6,18,10
0,4,2.581,6,18,11
0,4,2.968,6,18,12
0,4,3.23,6,18,13
0,4,3.229,6,18,14
0,4,2.981,6,18,15
0,4,2.579,6,18,16
0,4,2.624,6,18,17
0,4,1.922,6,18,18
0,4,1.527,6,18,19
0,4,1.09,6,18,20
0,4,0.7230000000000001,6,18,21
0,4,0.425,6,18,22
0,4,0.219,6,18,23
0,4,0.1049999999999999,6,19,0
0,4,0.1129999999999999,6,19,1
0,4,0.093,6,19,2
0,4,0.084,6,19,3
0,4,0.392,6,19,4
0,4,0.1629999999999999,6,19,5
0,4,0.083,6,19,6
0,4,0.111,6,19,7
0,4,0.099,6,19,8
0,4,0.189,6,19,9
0,4,0.762,6,19,10
0,4,1.468,6,19,11
0,4,2.031,6,19,12
0,4,2.5460000000000003,6,19,13
0,4,3.021,6,19,14
0,4,3.534,6,19,15
0,4,4.175,6,19,16
0,4,3.805,6,19,17
0,4,3.528,6,19,18
0,4,2.86,6,19,19
0,4,2.202,6,19,20
0,4,1.6270000000000002,6,19,21
0,4,1.204,6,19,22
0,4,0.8879999999999999,6,19,23
0,4,0.655,6,20,0
0,4,0.51,6,20,1
0,4,0.36,6,20,2
0,4,0.6379999999999999,6,20,3
0,4,0.159,6,20,4
0,4,0.103,6,20,5
0,4,0.086,6,20,6
0,4,0.267,6,20,7
0,4,0.6120000000000001,6,20,8
0,4,1.238,6,20,9
0,4,1.931,6,20,10
0,4,2.507,6,20,11
0,4,2.9610000000000003,6,20,12
0,4,3.262,6,20,13
0,4,3.4450000000000003,6,20,14
0,4,3.852,6,20,15
0,4,3.257,6,20,16
0,4,3.201,6,20,17
0,4,3.018,6,20,18
0,4,2.577,6,20,19
0,4,2.085,6,20,20
0,4,1.661,6,20,21
0,4,1.306,6,20,22
0,4,1.0459999999999998,6,20,23
0,4,0.8580000000000001,6,21,0
0,4,0.776,6,21,1
0,4,1.04,6,21,2
0,4,0.554,6,21,3
0,4,0.495,6,21,4
0,4,0.452,6,21,5
0,4,0.432,6,21,6
0,4,0.6160000000000001,6,21,7
0,4,0.993,6,21,8
0,4,1.665,6,21,9
0,4,2.488,6,21,10
0,4,3.16,6,21,11
0,4,3.536,6,21,12
0,4,3.842,6,21,13
0,4,4.3740000000000006,6,21,14
0,4,3.983,6,21,15
0,4,3.997,6,21,16
0,4,4.054,6,21,17
0,4,4.122,6,21,18
0,4,3.798,6,21,19
0,4,3.17,6,21,20
0,4,2.662,6,21,21
0,4,2.199,6,21,22
0,4,1.832,6,21,23
0,4,1.535,6,22,0
0,4,1.739,6,22,1
0,4,1.102,6,22,2
0,4,0.8909999999999999,6,22,3
0,4,0.7220000000000001,6,22,4
0,4,0.581,6,22,5
0,4,0.487,6,22,6
0,4,0.5720000000000001,6,22,7
0,4,0.875,6,22,8
0,4,1.459,6,22,9
0,4,2.1830000000000003,6,22,10
0,4,2.724,6,22,11
0,4,2.7470000000000003,6,22,12
0,4,3.177,6,22,13
0,4,3.141,6,22,14
0,4,3.679,6,22,15
0,4,3.953,6,22,16
0,4,3.875,6,22,17
0,4,3.426,6,22,18
0,4,2.725,6,22,19
0,4,2.185,6,22,20
0,4,1.777,6,22,21
0,4,1.4560000000000002,6,22,22
0,4,1.228,6,22,23
0,4,1.461,6,23,0
0,4,1.018,6,23,1
0,4,0.8989999999999999,6,23,2
0,4,0.812,6,23,3
0,4,0.7589999999999999,6,23,4
0,4,0.724,6,23,5
0,4,0.7030000000000001,6,23,6
0,4,0.895,6,23,7
0,4,1.265,6,23,8
0,4,1.948,6,23,9
0,4,2.664,6,23,10
0,4,3.249,6,23,11
0,4,3.932,6,23,12
0,4,3.76,6,23,13
0,4,3.965,6,23,14
0,4,4.165,6,23,15
0,4,4.267,6,23,16
0,4,4.08,6,23,17
0,4,3.738,6,23,18
0,4,3.14,6,23,19
0,4,2.439,6,23,20
0,4,1.955,6,23,21
0,4,1.581,6,23,22
0,4,1.7,6,23,23
0,4,1.108,6,24,0
0,4,1.018,6,24,1
0,4,0.8639999999999999,6,24,2
0,4,0.7410000000000001,6,24,3
0,4,0.657,6,24,4
0,4,0.588,6,24,5
0,4,0.552,6,24,6
0,4,0.73,6,24,7
0,4,1.113,6,24,8
0,4,1.61,6,24,9
0,4,2.255,6,24,10
0,4,3.34,6,24,11
0,4,3.42,6,24,12
0,4,3.698,6,24,13
0,4,3.833,6,24,14
0,4,4.0,6,24,15
0,4,3.995000000000001,6,24,16
0,4,3.518,6,24,17
0,4,2.94,6,24,18
0,4,2.511,6,24,19
0,4,2.083,6,24,20
0,4,1.737,6,24,21
0,4,1.832,6,24,22
0,4,1.21,6,24,23
0,4,1.029,6,25,0
0,4,0.958,6,25,1
0,4,0.8160000000000001,6,25,2
0,4,0.7000000000000001,6,25,3
0,4,0.625,6,25,4
0,4,0.563,6,25,5
0,4,0.537,6,25,6
0,4,0.746,6,25,7
0,4,1.133,6,25,8
0,4,1.938,6,25,9
0,4,2.566,6,25,10
0,4,2.905,6,25,11
0,4,3.276,6,25,12
0,4,3.539,6,25,13
0,4,3.762,6,25,14
0,4,4.009,6,25,15
0,4,4.179,6,25,16
0,4,4.151,6,25,17
0,4,3.749,6,25,18
0,4,3.08,6,25,19
0,4,2.436,6,25,20
0,4,2.352,6,25,21
0,4,1.574,6,25,22
0,4,1.304,6,25,23
0,4,1.1070000000000002,6,26,0
0,4,1.018,6,26,1
0,4,0.8719999999999999,6,26,2
0,4,0.7589999999999999,6,26,3
0,4,0.679,6,26,4
0,4,0.608,6,26,5
0,4,0.562,6,26,6
0,4,0.7599999999999999,6,26,7
0,4,1.552,6,26,8
0,4,1.81,6,26,9
0,4,2.514,6,26,10
0,4,3.092,6,26,11
0,4,3.543,6,26,12
0,4,3.903,6,26,13
0,4,4.266,6,26,14
0,4,4.593999999999999,6,26,15
0,4,4.552,6,26,16
0,4,4.4510000000000005,6,26,17
0,4,4.027,6,26,18
0,4,3.573,6,26,19
0,4,3.3629999999999995,6,26,20
0,4,2.458,6,26,21
0,4,2.012,6,26,22
0,4,1.666,6,26,23
0,4,1.4,6,27,0
0,4,1.251,6,27,1
0,4,1.0339999999999998,6,27,2
0,4,0.855,6,27,3
0,4,0.7180000000000001,6,27,4
0,4,0.598,6,27,5
0,4,0.501,6,27,6
0,4,0.951,6,27,7
0,4,0.62,6,27,8
0,4,0.7949999999999999,6,27,9
0,4,1.061,6,27,10
0,4,1.534,6,27,11
0,4,2.036,6,27,12
0,4,2.51,6,27,13
0,4,2.919,6,27,14
0,4,3.0650000000000004,6,27,15
0,4,2.775,6,27,16
0,4,2.495,6,27,17
0,4,2.236,6,27,18
0,4,2.171,6,27,19
0,4,1.34,6,27,20
0,4,0.991,6,27,21
0,4,0.7160000000000001,6,27,22
0,4,0.514,6,27,23
0,4,0.37,6,28,0
0,4,0.289,6,28,1
0,4,0.2059999999999999,6,28,2
0,4,0.15,6,28,3
0,4,0.1129999999999999,6,28,4
0,4,0.086,6,28,5
0,4,0.477,6,28,6
0,4,0.139,6,28,7
0,4,0.329,6,28,8
0,4,0.6960000000000001,6,28,9
0,4,1.227,6,28,10
0,4,1.833,6,28,11
0,4,2.354,6,28,12
0,4,2.693,6,28,13
0,4,2.8,6,28,14
0,4,2.732,6,28,15
0,4,2.531,6,28,16
0,4,2.479,6,28,17
0,4,2.8109999999999995,6,28,18
0,4,2.102,6,28,19
0,4,1.732,6,28,20
0,4,1.434,6,28,21
0,4,1.1880000000000002,6,28,22
0,4,1.014,6,28,23
0,4,0.89,6,29,0
0,4,0.87,6,29,1
0,4,0.7829999999999999,6,29,2
0,4,0.724,6,29,3
0,4,0.6949999999999998,6,29,4
0,4,1.0750000000000002,6,29,5
0,4,0.6859999999999999,6,29,6
0,4,0.969,6,29,7
0,4,1.404,6,29,8
0,4,2.064,6,29,9
0,4,2.801,6,29,10
0,4,3.494,6,29,11
0,4,3.911,6,29,12
0,4,4.234999999999999,6,29,13
0,4,4.574,6,29,14
0,4,4.882,6,29,15
0,4,4.827,6,29,16
0,4,5.101,6,29,17
0,4,4.376,6,29,18
0,4,3.848,6,29,19
0,4,3.128,6,29,20
0,4,2.473,6,29,21
0,4,2.057,6,29,22
0,4,1.746,6,29,23
0,4,1.5180000000000002,6,30,0
0,4,1.416,6,30,1
0,4,1.245,6,30,2
0,4,1.111,6,30,3
0,4,1.408,6,30,4
0,4,0.934,6,30,5
0,4,0.874,6,30,6
0,4,1.063,6,30,7
0,4,1.439,6,30,8
0,4,2.131,6,30,9
0,4,3.005,6,30,10
0,4,3.778,6,30,11
0,4,4.48,6,30,12
0,4,4.926,6,30,13
0,4,4.877000000000001,6,30,14
0,4,4.78,6,30,15
0,4,4.885999999999999,6,30,16
0,4,4.226,6,30,17
0,4,4.101,6,30,18
0,4,3.931,6,30,19
0,4,3.103,6,30,20
0,4,2.274,6,30,21
0,4,1.86,6,30,22
0,4,1.527,6,30,23
0,4,1.294,7,1,0
0,4,1.1849999999999998,7,1,1
0,4,1.018,7,1,2
0,4,1.283,7,1,3
0,4,0.7989999999999999,7,1,4
0,4,0.724,7,1,5
0,4,0.661,7,1,6
0,4,0.823,7,1,7
0,4,1.101,7,1,8
0,4,1.6909999999999998,7,1,9
0,4,2.514,7,1,10
0,4,3.329,7,1,11
0,4,3.929,7,1,12
0,4,4.447,7,1,13
0,4,4.647,7,1,14
0,4,5.312,7,1,15
0,4,4.974,7,1,16
0,4,4.529,7,1,17
0,4,3.677,7,1,18
0,4,2.8070000000000004,7,1,19
0,4,2.047,7,1,20
0,4,1.5620000000000005,7,1,21
0,4,1.22,7,1,22
0,4,0.973,7,1,23
0,4,0.808,7,2,0
0,4,0.742,7,2,1
0,4,1.021,7,2,2
0,4,0.55,7,2,3
0,4,0.502,7,2,4
0,4,0.4639999999999999,7,2,5
0,4,0.459,7,2,6
0,4,0.678,7,2,7
0,4,0.999,7,2,8
0,4,1.59,7,2,9
0,4,2.302,7,2,10
0,4,2.984,7,2,11
0,4,3.433,7,2,12
0,4,3.753,7,2,13
0,4,4.308,7,2,14
0,4,4.166,7,2,15
0,4,4.348,7,2,16
0,4,4.234999999999999,7,2,17
0,4,3.901,7,2,18
0,4,3.3520000000000003,7,2,19
0,4,2.537,7,2,20
0,4,1.877,7,2,21
0,4,1.356,7,2,22
0,4,0.981,7,2,23
0,4,0.7100000000000001,7,3,0
0,4,0.933,7,3,1
0,4,0.371,7,3,2
0,4,0.249,7,3,3
0,4,0.16,7,3,4
0,4,0.096,7,3,5
0,4,0.083,7,3,6
0,4,0.124,7,3,7
0,4,0.33,7,3,8
0,4,0.8759999999999999,7,3,9
0,4,1.721,7,3,10
0,4,2.564,7,3,11
0,4,3.147,7,3,12
0,4,3.791,7,3,13
0,4,3.096,7,3,14
0,4,3.0860000000000003,7,3,15
0,4,3.173,7,3,16
0,4,3.1500000000000004,7,3,17
0,4,2.834,7,3,18
0,4,2.394,7,3,19
0,4,1.891,7,3,20
0,4,1.485,7,3,21
0,4,1.178,7,3,22
0,4,0.937,7,3,23
0,4,1.15,7,4,0
0,4,0.665,7,4,1
0,4,0.532,7,4,2
0,4,0.431,7,4,3
0,4,0.358,7,4,4
0,4,0.299,7,4,5
0,4,0.267,7,4,6
0,4,0.42,7,4,7
0,4,0.757,7,4,8
0,4,1.394,7,4,9
0,4,2.093,7,4,10
0,4,2.656,7,4,11
0,4,3.316,7,4,12
0,4,3.047,7,4,13
0,4,3.148,7,4,14
0,4,3.5090000000000003,7,4,15
0,4,3.808,7,4,16
0,4,3.841,7,4,17
0,4,3.611,7,4,18
0,4,3.046,7,4,19
0,4,2.387,7,4,20
0,4,1.888,7,4,21
0,4,1.5059999999999998,7,4,22
0,4,1.601,7,4,23
0,4,0.976,7,5,0
0,4,0.8380000000000001,7,5,1
0,4,0.658,7,5,2
0,4,0.511,7,5,3
0,4,0.395,7,5,4
0,4,0.292,7,5,5
0,4,0.2089999999999999,7,5,6
0,4,0.205,7,5,7
0,4,0.349,7,5,8
0,4,0.817,7,5,9
0,4,1.577,7,5,10
0,4,2.729,7,5,11
0,4,2.812,7,5,12
0,4,3.117,7,5,13
0,4,3.361,7,5,14
0,4,3.869,7,5,15
0,4,4.159999999999999,7,5,16
0,4,4.189,7,5,17
0,4,4.019,7,5,18
0,4,3.527,7,5,19
0,4,2.829,7,5,20
0,4,2.298,7,5,21
0,4,2.357,7,5,22
0,4,1.706,7,5,23
0,4,1.52,7,6,0
0,4,1.472,7,6,1
0,4,1.33,7,6,2
0,4,1.219,7,6,3
0,4,1.154,7,6,4
0,4,1.094,7,6,5
0,4,1.021,7,6,6
0,4,1.095,7,6,7
0,4,1.372,7,6,8
0,4,2.023,7,6,9
0,4,2.829,7,6,10
0,4,3.289,7,6,11
0,4,4.05,7,6,12
0,4,4.768000000000001,7,6,13
0,4,5.329000000000001,7,6,14
0,4,5.791,7,6,15
0,4,5.915000000000001,7,6,16
0,4,5.728,7,6,17
0,4,5.251,7,6,18
0,4,4.475,7,6,19
0,4,3.733,7,6,20
0,4,3.603,7,6,21
0,4,2.794,7,6,22
0,4,2.45,7,6,23
0,4,2.168,7,7,0
0,4,2.016,7,7,1
0,4,1.759,7,7,2
0,4,1.533,7,7,3
0,4,1.354,7,7,4
0,4,1.188,7,7,5
0,4,1.069,7,7,6
0,4,1.3570000000000002,7,7,7
0,4,2.237,7,7,8
0,4,2.936,7,7,9
0,4,3.822,7,7,10
0,4,4.675,7,7,11
0,4,5.199,7,7,12
0,4,5.533,7,7,13
0,4,5.726,7,7,14
0,4,5.933999999999999,7,7,15
0,4,6.057,7,7,16
0,4,6.161,7,7,17
0,4,5.984,7,7,18
0,4,5.162,7,7,19
0,4,4.511,7,7,20
0,4,3.186,7,7,21
0,4,2.307,7,7,22
0,4,1.772,7,7,23
0,4,1.378,7,8,0
0,4,1.133,7,8,1
0,4,0.8819999999999999,7,8,2
0,4,0.686,7,8,3
0,4,0.539,7,8,4
0,4,0.415,7,8,5
0,4,0.325,7,8,6
0,4,0.833,7,8,7
0,4,0.679,7,8,8
0,4,0.981,7,8,9
0,4,1.338,7,8,10
0,4,1.7639999999999998,7,8,11
0,4,2.316,7,8,12
0,4,2.7260000000000004,7,8,13
0,4,2.745,7,8,14
0,4,3.021,7,8,15
0,4,3.138,7,8,16
0,4,3.264,7,8,17
0,4,3.1870000000000003,7,8,18
0,4,3.1060000000000003,7,8,19
0,4,2.14,7,8,20
0,4,1.712,7,8,21
0,4,1.397,7,8,22
0,4,1.16,7,8,23
0,4,0.989,7,9,0
0,4,0.921,7,9,1
0,4,0.788,7,9,2
0,4,0.676,7,9,3
0,4,0.601,7,9,4
0,4,0.536,7,9,5
0,4,0.881,7,9,6
0,4,0.6440000000000001,7,9,7
0,4,1.002,7,9,8
0,4,1.5570000000000002,7,9,9
0,4,2.329,7,9,10
0,4,3.067,7,9,11
0,4,3.547,7,9,12
0,4,3.802,7,9,13
0,4,3.492,7,9,14
0,4,3.175,7,9,15
0,4,3.333,7,9,16
0,4,3.595,7,9,17
0,4,4.105,7,9,18
0,4,3.221,7,9,19
0,4,2.402,7,9,20
0,4,1.775,7,9,21
0,4,1.337,7,9,22
0,4,0.998,7,9,23
0,4,0.7500000000000001,7,10,0
0,4,0.592,7,10,1
0,4,0.4239999999999999,7,10,2
0,4,0.292,7,10,3
0,4,0.187,7,10,4
0,4,0.5,7,10,5
0,4,0.083,7,10,6
0,4,0.111,7,10,7
0,4,0.263,7,10,8
0,4,0.7270000000000001,7,10,9
0,4,1.47,7,10,10
0,4,2.246,7,10,11
0,4,2.826,7,10,12
0,4,3.287,7,10,13
0,4,3.559,7,10,14
0,4,3.962,7,10,15
0,4,4.292999999999999,7,10,16
0,4,4.713,7,10,17
0,4,3.999000000000001,7,10,18
0,4,3.26,7,10,19
0,4,2.535,7,10,20
0,4,1.985,7,10,21
0,4,1.573,7,10,22
0,4,1.272,7,10,23
0,4,1.0539999999999998,7,11,0
0,4,0.94,7,11,1
0,4,0.776,7,11,2
0,4,0.649,7,11,3
0,4,0.946,7,11,4
0,4,0.471,7,11,5
0,4,0.424,7,11,6
0,4,0.6080000000000001,7,11,7
0,4,1.016,7,11,8
0,4,1.7240000000000002,7,11,9
0,4,2.562,7,11,10
0,4,3.312,7,11,11
0,4,3.78,7,11,12
0,4,4.015,7,11,13
0,4,3.997,7,11,14
0,4,4.137,7,11,15
0,4,4.698,7,11,16
0,4,4.317,7,11,17
0,4,3.95,7,11,18
0,4,3.238,7,11,19
0,4,2.48,7,11,20
0,4,2.03,7,11,21
0,4,1.755,7,11,22
0,4,1.603,7,11,23
0,4,1.558,7,12,0
0,4,1.6789999999999998,7,12,1
0,4,1.71,7,12,2
0,4,2.178,7,12,3
0,4,1.928,7,12,4
0,4,2.095,7,12,5
0,4,2.276,7,12,6
0,4,2.918,7,12,7
0,4,3.371,7,12,8
0,4,3.259,7,12,9
0,4,3.667,7,12,10
0,4,3.997,7,12,11
0,4,4.179,7,12,12
0,4,4.297,7,12,13
0,4,4.303,7,12,14
0,4,4.834999999999999,7,12,15
0,4,4.531,7,12,16
0,4,4.4,7,12,17
0,4,3.992,7,12,18
0,4,3.297,7,12,19
0,4,2.617,7,12,20
0,4,2.115,7,12,21
0,4,1.761,7,12,22
0,4,1.513,7,12,23
0,4,1.351,7,13,0
0,4,1.34,7,13,1
0,4,1.626,7,13,2
0,4,1.1589999999999998,7,13,3
0,4,1.1369999999999998,7,13,4
0,4,1.125,7,13,5
0,4,1.105,7,13,6
0,4,1.323,7,13,7
0,4,1.666,7,13,8
0,4,2.346,7,13,9
0,4,3.087,7,13,10
0,4,3.521,7,13,11
0,4,3.873,7,13,12
0,4,4.259,7,13,13
0,4,4.7940000000000005,7,13,14
0,4,4.883,7,13,15
0,4,5.237,7,13,16
0,4,4.928000000000001,7,13,17
0,4,4.338,7,13,18
0,4,3.55,7,13,19
0,4,2.922,7,13,20
0,4,2.5520000000000005,7,13,21
0,4,2.298,7,13,22
0,4,2.111,7,13,23
0,4,1.974,7,14,0
0,4,2.358,7,14,1
0,4,1.834,7,14,2
0,4,1.731,7,14,3
0,4,1.665,7,14,4
0,4,1.61,7,14,5
0,4,1.551,7,14,6
0,4,1.715,7,14,7
0,4,1.934,7,14,8
0,4,2.049,7,14,9
0,4,2.192,7,14,10
0,4,2.172,7,14,11
0,4,2.049,7,14,12
0,4,2.447,7,14,13
0,4,2.202,7,14,14
0,4,2.488,7,14,15
0,4,2.7110000000000003,7,14,16
0,4,2.734,7,14,17
0,4,2.5660000000000003,7,14,18
0,4,2.293,7,14,19
0,4,1.971,7,14,20
0,4,1.725,7,14,21
0,4,1.51,7,14,22
0,4,1.32,7,14,23
0,4,1.545,7,15,0
0,4,1.062,7,15,1
0,4,0.903,7,15,2
0,4,0.7610000000000001,7,15,3
0,4,0.646,7,15,4
0,4,0.54,7,15,5
0,4,0.4529999999999999,7,15,6
0,4,0.506,7,15,7
0,4,0.715,7,15,8
0,4,1.138,7,15,9
0,4,1.831,7,15,10
0,4,2.643,7,15,11
0,4,3.735,7,15,12
0,4,3.929,7,15,13
0,4,4.19,7,15,14
0,4,4.388999999999999,7,15,15
0,4,4.193999999999999,7,15,16
0,4,3.614,7,15,17
0,4,3.047,7,15,18
0,4,2.401,7,15,19
0,4,1.81,7,15,20
0,4,1.406,7,15,21
0,4,1.118,7,15,22
0,4,1.301,7,15,23
0,4,0.762,7,16,0
0,4,0.702,7,16,1
0,4,0.592,7,16,2
0,4,0.507,7,16,3
0,4,0.4509999999999999,7,16,4
0,4,0.403,7,16,5
0,4,0.365,7,16,6
0,4,0.445,7,16,7
0,4,0.778,7,16,8
0,4,1.369,7,16,9
0,4,2.044,7,16,10
0,4,3.181,7,16,11
0,4,3.205,7,16,12
0,4,3.354,7,16,13
0,4,3.507,7,16,14
0,4,3.81,7,16,15
0,4,4.126,7,16,16
0,4,4.381,7,16,17
0,4,4.273,7,16,18
0,4,3.66,7,16,19
0,4,2.894,7,16,20
0,4,2.333,7,16,21
0,4,2.289,7,16,22
0,4,1.5579999999999998,7,16,23
0,4,1.294,7,17,0
0,4,1.132,7,17,1
0,4,0.923,7,17,2
0,4,0.7470000000000001,7,17,3
0,4,0.607,7,17,4
0,4,0.48,7,17,5
0,4,0.38,7,17,6
0,4,0.48,7,17,7
0,4,0.767,7,17,8
0,4,1.339,7,17,9
0,4,2.486,7,17,10
0,4,2.849,7,17,11
0,4,3.362,7,17,12
0,4,3.684,7,17,13
0,4,3.873,7,17,14
0,4,4.238,7,17,15
0,4,4.561,7,17,16
0,4,4.82,7,17,17
0,4,4.713,7,17,18
0,4,4.012,7,17,19
0,4,3.148,7,17,20
0,4,2.8600000000000003,7,17,21
0,4,1.94,7,17,22
0,4,1.531,7,17,23
0,4,1.22,7,18,0
0,4,1.032,7,18,1
0,4,0.802,7,18,2
0,4,0.62,7,18,3
0,4,0.481,7,18,4
0,4,0.362,7,18,5
0,4,0.259,7,18,6
0,4,0.259,7,18,7
0,4,0.583,7,18,8
0,4,1.116,7,18,9
0,4,1.548,7,18,10
0,4,2.263,7,18,11
0,4,2.837,7,18,12
0,4,3.331,7,18,13
0,4,3.656,7,18,14
0,4,3.997,7,18,15
0,4,4.359,7,18,16
0,4,4.558,7,18,17
0,4,4.265,7,18,18
0,4,3.621,7,18,19
0,4,3.341,7,18,20
0,4,2.4210000000000003,7,18,21
0,4,2.008,7,18,22
0,4,1.678,7,18,23
0,4,1.418,7,19,0
0,4,1.271,7,19,1
0,4,1.053,7,19,2
0,4,0.876,7,19,3
0,4,0.7410000000000001,7,19,4
0,4,0.618,7,19,5
0,4,0.528,7,19,6
0,4,1.023,7,19,7
0,4,0.934,7,19,8
0,4,1.383,7,19,9
0,4,1.993,7,19,10
0,4,2.612,7,19,11
0,4,3.045,7,19,12
0,4,3.325,7,19,13
0,4,3.519,7,19,14
0,4,3.756,7,19,15
0,4,3.768,7,19,16
0,4,3.671,7,19,17
0,4,3.5,7,19,18
0,4,3.398,7,19,19
0,4,2.37,7,19,20
0,4,1.868,7,19,21
0,4,1.485,7,19,22
0,4,1.236,7,19,23
0,4,1.0779999999999998,7,20,0
0,4,1.049,7,20,1
0,4,0.949,7,20,2
0,4,0.887,7,20,3
0,4,0.873,7,20,4
0,4,0.86,7,20,5
0,4,1.238,7,20,6
0,4,1.102,7,20,7
0,4,1.463,7,20,8
0,4,1.97,7,20,9
0,4,3.016,7,20,10
0,4,3.959,7,20,11
0,4,4.67,7,20,12
0,4,4.954000000000001,7,20,13
0,4,4.512,7,20,14
0,4,4.442,7,20,15
0,4,4.924,7,20,16
0,4,4.916,7,20,17
0,4,5.1240000000000006,7,20,18
0,4,4.083,7,20,19
0,4,3.314,7,20,20
0,4,2.72,7,20,21
0,4,2.258,7,20,22
0,4,1.916,7,20,23
0,4,1.6589999999999998,7,21,0
0,4,1.5379999999999998,7,21,1
0,4,1.331,7,21,2
0,4,1.16,7,21,3
0,4,1.035,7,21,4
0,4,1.317,7,21,5
0,4,0.842,7,21,6
0,4,1.074,7,21,7
0,4,1.6829999999999998,7,21,8
0,4,2.773,7,21,9
0,4,3.818,7,21,10
0,4,4.492,7,21,11
0,4,4.895,7,21,12
0,4,5.241,7,21,13
0,4,5.557,7,21,14
0,4,5.833,7,21,15
0,4,5.897000000000001,7,21,16
0,4,6.492999999999999,7,21,17
0,4,5.936,7,21,18
0,4,5.238,7,21,19
0,4,4.413,7,21,20
0,4,3.729,7,21,21
0,4,3.169,7,21,22
0,4,2.692,7,21,23
0,4,2.2920000000000003,7,22,0
0,4,2.037,7,22,1
0,4,1.697,7,22,2
0,4,1.405,7,22,3
0,4,1.5539999999999998,7,22,4
0,4,0.946,7,22,5
0,4,0.7710000000000001,7,22,6
0,4,0.7959999999999999,7,22,7
0,4,0.952,7,22,8
0,4,1.352,7,22,9
0,4,1.991,7,22,10
0,4,2.523,7,22,11
0,4,2.48,7,22,12
0,4,2.317,7,22,13
0,4,2.351,7,22,14
0,4,2.646,7,22,15
0,4,3.534,7,22,16
0,4,3.4290000000000003,7,22,17
0,4,3.411,7,22,18
0,4,3.07,7,22,19
0,4,2.526,7,22,20
0,4,2.074,7,22,21
0,4,1.71,7,22,22
0,4,1.405,7,22,23
0,4,1.16,7,23,0
0,4,1.016,7,23,1
0,4,0.8220000000000001,7,23,2
0,4,1.052,7,23,3
0,4,0.53,7,23,4
0,4,0.42,7,23,5
0,4,0.332,7,23,6
0,4,0.348,7,23,7
0,4,0.493,7,23,8
0,4,0.914,7,23,9
0,4,1.59,7,23,10
0,4,2.411,7,23,11
0,4,3.115,7,23,12
0,4,3.264,7,23,13
0,4,3.088,7,23,14
0,4,2.891,7,23,15
0,4,2.322,7,23,16
0,4,2.593,7,23,17
0,4,2.6670000000000003,7,23,18
0,4,2.36,7,23,19
0,4,1.876,7,23,20
0,4,1.468,7,23,21
0,4,1.146,7,23,22
0,4,0.901,7,23,23
0,4,0.718,7,24,0
0,4,0.626,7,24,1
0,4,0.887,7,24,2
0,4,0.394,7,24,3
0,4,0.322,7,24,4
0,4,0.264,7,24,5
0,4,0.219,7,24,6
0,4,0.251,7,24,7
0,4,0.369,7,24,8
0,4,0.8069999999999999,7,24,9
0,4,1.525,7,24,10
0,4,2.362,7,24,11
0,4,3.067,7,24,12
0,4,3.633,7,24,13
0,4,4.283,7,24,14
0,4,3.727,7,24,15
0,4,3.447,7,24,16
0,4,3.012,7,24,17
0,4,2.4450000000000003,7,24,18
0,4,1.79,7,24,19
0,4,1.219,7,24,20
0,4,0.8240000000000001,7,24,21
0,4,0.56,7,24,22
0,4,0.38,7,24,23
0,4,0.262,7,25,0
0,4,0.593,7,25,1
0,4,0.142,7,25,2
0,4,0.105,7,25,3
0,4,0.082,7,25,4
0,4,0.08,7,25,5
0,4,0.083,7,25,6
